"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.467657841E2,-1.700604916E0,-5.807785988E-1,1.174314380E0
2.467737808E2,-1.533749580E0,-5.944342613E-1,1.123449445E0
2.467817746E2,-1.406829357E0,-6.102981567E-1,8.834919930E-1
2.467897705E2,-1.357627392E0,-6.715569496E-1,6.568658352E-1
2.467977970E2,-1.291948795E0,-8.360819817E-1,3.633821011E-1
2.468057912E2,-1.326753616E0,-9.984307289E-1,1.601688862E-1
2.468137859E2,-1.328018665E0,-1.204260349E0,9.088516235E-4
2.468217829E2,-1.338171005E0,-1.317314625E0,-2.774238586E-3
2.468297795E2,-1.374283791E0,-1.394596577E0,-5.376899242E-2
2.468377729E2,-1.438748837E0,-1.457652092E0,-1.041729450E-1
2.468458019E2,-1.409826756E0,-1.508633137E0,-1.567348242E-1
2.468537964E2,-1.316481590E0,-1.528009415E0,-2.300302982E-1
2.468617933E2,-1.388417721E0,-1.448768139E0,-3.834708929E-1
2.468697886E2,-1.571581364E0,-1.397455215E0,-2.890038490E-1
2.468777827E2,-1.445126057E0,-1.392559528E0,-4.033586979E-1
2.468857787E2,-1.458493233E0,-1.358019829E0,-4.772754908E-1
2.468937748E2,-1.441708565E0,-1.296292782E0,-5.661140680E-1
2.469018018E2,-1.452110291E0,-1.192938328E0,-7.864805460E-1
2.469097969E2,-1.741237164E0,-9.238128662E-1,-6.711212397E-1
2.469177910E2,-2.094295025E0,-7.925343513E-1,-4.006545544E-1
2.469257882E2,-1.721043587E0,-7.533559799E-1,-5.720411539E-1
2.469337842E2,-1.776363373E0,-6.447095871E-1,-6.744364500E-1
2.469417783E2,-1.691073418E0,-5.592951775E-1,-9.015898705E-1
2.469497737E2,-1.543687820E0,-4.640884399E-1,-1.014141560E0
2.469577986E2,-1.289877892E0,-2.212810516E-1,-1.025860310E0
2.469657943E2,-9.693236351E-1,2.738904953E-2,-1.106603503E0
2.469737925E2,-8.373212814E-1,2.234950066E-1,-1.086661935E0
2.469817851E2,-7.385349274E-1,2.857575417E-1,-1.186873555E0
2.469897814E2,-6.084990501E-1,2.295141220E-1,-1.161690593E0
2.469977764E2,-5.882096291E-1,6.910514832E-2,-1.203747511E0
2.470057715E2,-5.187311172E-1,-2.350273132E-1,-1.371977091E0
2.470137989E2,-4.240436554E-1,-4.588146210E-1,-1.399549484E0
2.470217936E2,-2.247872353E-1,-6.698136330E-1,-1.352975845E0
2.470297925E2,-1.925468445E-2,-7.313513756E-1,-1.265414476E0
2.470377862E2,2.479305267E-1,-6.362247467E-1,-1.329306245E0
2.470457835E2,5.262265205E-1,-5.493879318E-1,-1.331643105E0
2.470537782E2,6.989250183E-1,-3.659677505E-1,-1.353250504E0
2.470617715E2,7.392001152E-1,-2.266812325E-1,-1.357974052E0
2.470697693E2,6.475009918E-1,-3.131532669E-2,-1.457983017E0
2.470777955E2,4.762406349E-1,1.505436897E-1,-1.526087284E0
2.470857915E2,2.781801224E-1,3.830966949E-1,-1.583359361E0
2.470937866E2,4.134082794E-2,6.280283928E-1,-1.563044310E0
2.471017831E2,-1.958184242E-1,9.164109230E-1,-1.598894119E0
2.471097770E2,-3.448553085E-1,1.147813320E0,-1.561894536E0
2.471177721E2,-3.619046211E-1,1.460544109E0,-1.482589602E0
2.471257981E2,-2.009482384E-1,1.847089291E0,-1.183373809E0
2.471337963E2,2.592973709E-1,2.438358307E0,-7.330209017E-1
2.471417899E2,7.673649788E-1,3.031288147E0,-4.646837711E-2
2.471497861E2,1.351971149E0,3.418793678E0,2.651263475E-1
2.471577806E2,1.510303020E0,3.348777771E0,4.741120338E-2
2.471657775E2,1.884346962E0,2.855707169E0,-9.471195936E-1
2.471737726E2,2.410036087E0,2.411218166E0,-1.726186156E0
2.471817982E2,3.561146736E0,2.445283413E0,-2.046718121E0
2.471897932E2,4.508357048E0,2.858549595E0,-1.773534656E0
2.471977888E2,5.223713398E0,3.574220181E0,-1.035301685E0
2.472057861E2,5.520754814E0,4.231562614E0,-2.308317423E-1
2.472137809E2,5.393825054E0,4.817800522E0,7.645265460E-1
2.472217753E2,4.896371841E0,4.939825058E0,1.592550993E0
2.472297716E2,3.883646488E0,4.826703548E0,2.314462423E0
2.472377968E2,2.888352871E0,4.716415882E0,2.618966103E0
2.472457922E2,1.689373493E0,4.456206799E0,2.799418449E0
2.472537912E2,6.470818520E-1,4.080168247E0,2.806267977E0
2.472617848E2,-5.221085548E-1,3.399660110E0,2.755296707E0
2.472697823E2,-1.351520538E0,2.622913837E0,2.698264599E0
2.472777771E2,-1.927666664E0,1.675637722E0,2.796566725E0
2.472857724E2,-2.118025541E0,9.068813324E-1,2.888268948E0
2.472937974E2,-1.908078194E0,1.487460136E-1,3.161687136E0
2.473017952E2,-1.584167957E0,-4.244012833E-1,3.314472198E0
2.473097885E2,-1.396611214E0,-1.066781044E0,3.351048946E0
2.473177866E2,-1.385802746E0,-1.517704487E0,3.347748041E0
2.473257805E2,-1.391011238E0,-2.003672123E0,3.194952250E0
2.473337755E2,-1.446572781E0,-2.289453030E0,2.990666389E0
2.473417708E2,-1.374601364E0,-2.503329754E0,2.682384491E0
2.473497991E2,-1.244430542E0,-2.544650078E0,2.438849926E0
2.473577918E2,-1.183262348E0,-2.422986031E0,2.103347778E0
2.473657877E2,-1.186394691E0,-2.225157738E0,1.705610275E0
2.473737838E2,-1.059167862E0,-1.916834354E0,1.176598787E0
2.473817792E2,-9.970431328E-1,-1.666434288E0,9.437743425E-1
2.473897749E2,-9.933137894E-1,-1.445129871E0,3.523030281E-1
2.473977720E2,-9.257454872E-1,-1.298757553E0,2.029092312E-1
2.474057979E2,-8.017301559E-1,-1.160211086E0,1.240928173E-1
2.474137921E2,-7.130913734E-1,-9.993052483E-1,1.957055330E-1
2.474217883E2,-6.789040565E-1,-8.807196617E-1,3.053104877E-1
2.474297852E2,-6.460103989E-1,-8.212828636E-1,4.376245737E-1
2.474377803E2,-6.715397835E-1,-7.780971527E-1,5.592360497E-1
2.474457753E2,-7.981991768E-1,-7.752113342E-1,6.711428165E-1
2.474537708E2,-9.733171463E-1,-8.029789925E-1,7.138275504E-1
2.474617990E2,-1.141816139E0,-8.566360474E-1,6.201017499E-1
2.474697913E2,-1.342164040E0,-9.408998489E-1,5.956500173E-1
2.474777888E2,-1.495303631E0,-1.010373592E0,5.969868302E-1
2.474857830E2,-1.615519524E0,-1.108162880E0,4.735533595E-1
2.474937781E2,-1.731870174E0,-1.176668167E0,3.827197552E-1
2.475017750E2,-1.772414684E0,-1.216147900E0,3.019335270E-1
2.475097723E2,-1.804094315E0,-1.173938274E0,2.482002974E-1
2.475177977E2,-1.915499210E0,-1.143509388E0,2.184598446E-1
2.475257928E2,-1.860481262E0,-1.162868023E0,1.094429493E-1
2.475337888E2,-1.825670242E0,-1.165281773E0,2.213630676E-1
2.475417829E2,-1.863426208E0,-1.114762783E0,2.636919022E-1
2.475497787E2,-1.617052555E0,-1.162122726E0,1.839661598E-2
2.475577737E2,-1.739428520E0,-1.037309170E0,2.445645332E-1
2.475657694E2,-1.591535091E0,-1.005560875E0,9.194469452E-2
2.475737961E2,-1.539218426E0,-8.852577209E-1,4.660916328E-2
2.475817930E2,-1.502507210E0,-7.654881477E-1,-8.858489990E-2
2.475897872E2,-1.424421310E0,-5.595793724E-1,-1.426923275E-1
2.475977838E2,-1.287432194E0,-2.273068428E-1,-2.223895788E-1
2.476057789E2,-1.299561977E0,1.078510284E-2,-1.890121698E-1
2.476137733E2,-1.278934956E0,2.340564728E-1,-2.484498024E-1
2.476217705E2,-1.197720528E0,2.586746216E-1,-5.333745480E-1
2.476297954E2,-1.314459801E0,2.735767365E-1,-6.307990551E-1
2.476377920E2,-1.405269146E0,2.819681168E-1,-6.443768740E-1
2.476457878E2,-1.669361591E0,2.745399475E-1,-5.558347702E-1
2.476537834E2,-1.659074783E0,3.304042816E-1,-5.227846503E-1
2.476617785E2,-1.762167454E0,6.002693176E-1,-2.774935365E-1
2.476697748E2,-1.791289330E0,8.633313179E-1,1.674246788E-2
2.476777693E2,-1.671883583E0,1.164937973E0,3.297556639E-1
2.476857967E2,-1.597506046E0,1.384562016E0,4.492062330E-1
2.476937908E2,-1.417653084E0,1.598166466E0,3.545399308E-1
2.477017859E2,-1.185425758E0,1.812834740E0,1.784118414E-1
2.477097846E2,-8.362874985E-1,1.952017307E0,-2.276986837E-1
2.477177763E2,-5.556602478E-1,2.066403866E0,-5.763525963E-1
2.477257741E2,-1.631250381E-1,2.238606453E0,-1.052369237E0
2.477337677E2,1.544642448E-1,2.346570969E0,-1.579604983E0
2.477417962E2,2.775440216E-1,2.595996857E0,-1.732821465E0
2.477497916E2,4.324026108E-1,2.736765385E0,-1.860197067E0
2.477577871E2,7.064523697E-1,2.816288471E0,-2.006139994E0
2.477657824E2,1.023822784E0,2.850591183E0,-2.018452168E0
2.477737774E2,1.837594986E0,2.812934399E0,-2.025998592E0
2.477817759E2,2.454514503E0,2.961255074E0,-1.790251374E0
2.477898005E2,2.612236500E0,3.175052166E0,-2.077081680E0
2.477977943E2,1.835642815E0,3.634124279E0,-1.530703783E0
2.478057909E2,1.130053997E0,4.249679089E0,-1.312479734E0
2.478137851E2,9.759922028E-1,4.880815506E0,-1.002554297E0
2.478217826E2,1.339545727E0,5.604650974E0,-5.927847624E-1
2.478297795E2,2.237617970E0,5.657263279E0,-6.749163866E-1
2.478377737E2,3.474177837E0,5.231829643E0,-4.878945351E-1
2.478458011E2,4.319410324E0,4.481284618E0,-7.674121857E-2
2.478537958E2,5.131875515E0,3.425120831E0,4.979787469E-1
2.478617924E2,5.576965809E0,2.345764160E0,7.762655616E-1
2.478697869E2,5.789288521E0,1.012835503E0,9.948515892E-1
2.478777835E2,5.568614006E0,2.420854568E-2,1.286021233E0
2.478857771E2,4.850268364E0,-1.039086819E0,1.360085487E0
2.478937724E2,4.051023960E0,-1.753430843E0,1.475749493E0
2.479017994E2,3.169160843E0,-2.385008335E0,1.404158354E0
2.479097964E2,2.665265083E0,-2.718985081E0,1.481488943E0
2.479177905E2,2.131913185E0,-2.838212490E0,1.659461141E0
2.479257862E2,1.860940933E0,-2.945992470E0,1.885432720E0
2.479337810E2,1.523146152E0,-3.198912144E0,1.951940179E0
2.479417786E2,1.146401405E0,-3.392902136E0,1.989614964E0
2.479497721E2,6.245031357E-1,-3.549098492E0,2.147539377E0
2.479577675E2,1.310067177E-1,-3.538229942E0,2.299778700E0
2.479657969E2,-3.582115173E-1,-3.365091562E0,2.275640249E0
2.479737901E2,-7.478699684E-1,-2.979441166E0,2.253994703E0
2.479817867E2,-9.966669083E-1,-2.443772793E0,2.133216143E0
2.479897816E2,-1.110694408E0,-1.910195351E0,2.178504944E0
2.479977750E2,-1.165573120E0,-1.339142799E0,2.054257870E0
2.480057723E2,-1.498867989E0,-9.110746384E-1,1.984794378E0
2.480137981E2,-1.693395138E0,-6.370639801E-1,1.890297651E0
2.480217960E2,-1.843334675E0,-3.806309700E-1,1.672158122E0
2.480297901E2,-1.915447235E0,-1.134128571E-1,1.591345668E0
2.480377861E2,-1.837162495E0,4.207897186E-2,1.591632724E0
2.480457818E2,-1.495339394E0,1.956405640E-1,1.365086555E0
2.480537766E2,-1.123458862E0,3.970179558E-1,1.138877749E0
2.480617713E2,-6.123685837E-1,5.689358711E-1,8.869336843E-1
2.480697660E2,-2.529582977E-1,6.580486298E-1,6.206943989E-1
2.480777941E2,7.992076874E-2,4.700365067E-1,3.172112703E-1
2.480857889E2,2.279944420E-1,1.563048363E-1,1.095989943E-1
2.480937839E2,4.014973640E-1,-3.495144844E-1,-1.926636696E-1
2.481017808E2,4.318289757E-1,-8.262333870E-1,-5.130062103E-1
2.481097749E2,2.707948685E-1,-1.252274990E0,-7.615712881E-1
2.481177724E2,-8.693504333E-2,-1.476460457E0,-8.384937048E-1
2.481257980E2,-3.188848495E-1,-1.587049484E0,-8.603068590E-1
2.481337921E2,-4.469909668E-1,-1.605123997E0,-9.247487783E-1
2.481417897E2,-6.889038086E-1,-1.514388084E0,-9.036468267E-1
2.481497832E2,-8.536973000E-1,-1.398088932E0,-8.450380564E-1
2.481577795E2,-1.285896778E0,-1.222989082E0,-8.377419710E-1
2.481657765E2,-1.647913933E0,-1.233664989E0,-4.763410091E-1
2.481737711E2,-1.697246552E0,-1.307977200E0,-5.719803572E-1
2.481817970E2,-1.930672646E0,-1.396845818E0,-6.818739176E-1
2.481897945E2,-2.032167435E0,-1.488333702E0,-8.205688000E-1
2.481977887E2,-2.359981537E0,-1.502050877E0,-7.492882013E-1
2.482057843E2,-2.481083870E0,-1.564368725E0,-7.568466663E-1
2.482137801E2,-2.502808094E0,-1.644697189E0,-7.528034449E-1
2.482217754E2,-2.571228027E0,-1.592165470E0,-7.395020723E-1
2.482297727E2,-2.671766758E0,-1.543460369E0,-7.289041281E-1
2.482377960E2,-2.527835369E0,-1.494973660E0,-5.841490030E-1
2.482457930E2,-2.387923717E0,-1.391954422E0,-5.174884796E-1
2.482537889E2,-2.283475399E0,-1.291313648E0,-7.816741467E-1
2.482617858E2,-2.348504543E0,-1.127119541E0,-7.778824568E-1
2.482697791E2,-2.221833229E0,-9.298686981E-1,-6.748906374E-1
2.482777738E2,-2.020607948E0,-7.213039398E-1,-6.763274670E-1
2.482857711E2,-1.689208984E0,-5.161724091E-1,-5.827888250E-1
2.482937954E2,-1.100294590E0,-4.486017227E-1,-7.469124794E-1
2.483017926E2,-4.712820053E-1,-3.803787231E-1,-8.343951702E-1
2.483097888E2,-6.955957413E-2,-2.546911240E-1,-8.951327801E-1
2.483177827E2,5.708594322E-1,-2.071566582E-1,-1.168619394E0
2.483257797E2,7.715878487E-1,-8.102798462E-2,-1.273017883E0
2.483337768E2,9.622492790E-1,1.398258209E-1,-1.509360552E0
2.483417710E2,9.096589088E-1,4.251823425E-1,-1.691334486E0
2.483497969E2,7.274327278E-1,9.226555824E-1,-1.954959750E0
2.483577940E2,6.413483620E-1,1.439826488E0,-2.136327028E0
2.483657891E2,7.246260643E-1,2.161427021E0,-2.111308336E0
2.483737821E2,9.612369537E-1,2.818871975E0,-1.842988729E0
2.483817774E2,1.248690605E0,3.419366837E0,-1.276891112E0
2.483897741E2,1.307281971E0,3.479381561E0,-8.756663799E-1
2.483977703E2,1.245982170E0,3.125924587E0,-8.298451900E-1
2.484057964E2,1.391545296E0,2.631606102E0,-1.149718285E0
2.484137916E2,2.094834805E0,2.309804916E0,-1.663133264E0
2.484217876E2,3.225941181E0,2.430572510E0,-1.960060954E0
2.484297826E2,4.620634079E0,3.192542076E0,-1.767477989E0
2.484377804E2,5.479139805E0,4.177786350E0,-9.938825369E-1
2.484457761E2,6.122630119E0,5.445605278E0,2.253086567E-1
2.484537685E2,5.752441883E0,6.379122734E0,1.180811405E0
2.484617951E2,4.446489334E0,6.977473736E0,1.985199451E0
2.484697906E2,3.179940224E0,6.955062389E0,2.277902365E0
2.484777877E2,1.945229053E0,6.437785625E0,2.262247562E0
2.484857847E2,1.051677227E0,5.728282928E0,2.040253878E0
2.484937773E2,5.378818512E-1,4.645638466E0,1.749821901E0
2.485017754E2,3.237338066E-1,3.542193890E0,1.577875376E0
2.485097692E2,5.958747864E-2,2.267112732E0,1.588976622E0
2.485177975E2,-3.869276047E-1,1.235116959E0,1.732875347E0
2.485257908E2,-1.012915134E0,1.229233742E-1,1.860591650E0
2.485337858E2,-1.478438854E0,-6.363377571E-1,2.203242540E0
2.485417813E2,-1.791974068E0,-1.304772854E0,2.848412037E0
2.485497781E2,-2.000606060E0,-1.731842995E0,3.467448711E0
2.485577733E2,-2.172245979E0,-2.091570854E0,4.048841476E0
2.485657683E2,-2.071543694E0,-2.385950565E0,4.322137356E0
2.485737957E2,-1.899806976E0,-2.603387356E0,4.226677895E0
2.485817895E2,-1.716595173E0,-2.612910271E0,3.928133249E0
2.485897882E2,-1.417919636E0,-2.425250530E0,3.367946625E0
2.485977827E2,-1.283031464E0,-2.096528530E0,2.906203747E0
2.486057765E2,-8.890733719E-1,-1.655332088E0,2.151764870E0
2.486137750E2,-3.789815903E-1,-1.262576580E0,1.615265489E0
2.486217689E2,4.217338562E-2,-8.639173508E-1,1.097839713E0
2.486297975E2,2.721209526E-1,-6.130628586E-1,7.413327694E-1
2.486377922E2,4.730176926E-1,-3.516607285E-1,3.243553638E-1
2.486457851E2,3.952026367E-1,-7.703065872E-2,8.711898327E-2
2.486537829E2,2.788791656E-1,1.589837074E-1,-8.739423752E-2
2.486617792E2,2.364330292E-1,2.561311722E-1,-2.063502073E-1
2.486697731E2,-1.537036896E-2,2.190127373E-1,-1.603554487E-1
2.486777703E2,-2.242140770E-1,1.909494400E-2,-7.193470001E-2
2.486857970E2,-6.006941795E-1,-2.097373009E-1,2.856588364E-1
2.486937910E2,-8.672280312E-1,-4.482502937E-1,5.435627699E-1
2.487017859E2,-1.167538643E0,-7.800168991E-1,5.733745098E-1
2.487097814E2,-1.487785816E0,-1.063513756E0,5.752285719E-1
2.487177783E2,-1.790215015E0,-1.415630341E0,6.399129629E-1
2.487257721E2,-1.787758827E0,-1.735766411E0,6.803146005E-1
2.487337693E2,-2.028351307E0,-2.028963089E0,6.845681071E-1
2.487417946E2,-2.050546646E0,-2.172647953E0,8.389689922E-1
2.487497905E2,-2.154827595E0,-2.311154366E0,7.142869234E-1
2.487577860E2,-2.061522961E0,-2.360270023E0,7.369102240E-1
2.487657825E2,-1.858435154E0,-2.389993191E0,5.194377303E-1
2.487737773E2,-1.808377266E0,-2.273778915E0,3.809236288E-1
2.487817733E2,-1.724628448E0,-2.092980862E0,1.467968225E-1
2.487897677E2,-1.607789516E0,-1.815968990E0,3.856062889E-3
2.487977945E2,-1.407411098E0,-1.457035542E0,-3.265110254E-1
2.488057883E2,-1.415286541E0,-1.143329144E0,-5.521907806E-1
2.488137859E2,-1.485011101E0,-7.649364471E-1,-7.874428034E-1
2.488217818E2,-1.554827213E0,-5.679965019E-1,-1.003057003E0
2.488297760E2,-1.768279552E0,-3.444156647E-1,-1.091987491E0
2.488377707E2,-1.864548206E0,-2.090306282E-1,-1.097577929E0
2.488457659E2,-1.942338467E0,-1.254181862E-1,-9.714350700E-1
2.488537938E2,-1.894116402E0,-1.173858643E-1,-9.197043180E-1
2.488617898E2,-1.944516659E0,-9.917593002E-2,-5.719155073E-1
2.488697865E2,-1.949965954E0,-1.496820450E-1,-4.711568356E-1
2.488777814E2,-2.001729012E0,-1.107435226E-1,-1.247477531E-2
2.488857744E2,-1.949362755E0,-1.496129036E-1,1.961439252E-1
2.488937717E2,-1.866815567E0,-1.012582779E-1,4.614753127E-1
2.489017997E2,-1.804135799E0,9.161520004E-2,7.405886650E-1
2.489097944E2,-1.651056767E0,3.547983170E-1,9.289362431E-1
2.489177898E2,-1.503222466E0,6.812295914E-1,9.681839347E-1
2.489257855E2,-1.439492702E0,1.128248692E0,9.826654792E-1
2.489337790E2,-1.396873474E0,1.475600243E0,7.394336462E-1
2.489417755E2,-1.217750549E0,1.820439816E0,3.634428978E-1
2.489497724E2,-1.036361694E0,2.070075035E0,-7.494103909E-2
2.489577685E2,-8.906269073E-1,2.293433189E0,-5.769768953E-1
2.489657937E2,-7.472658157E-1,2.432837963E0,-9.828876257E-1
2.489737887E2,-1.741476059E-1,2.556034088E0,-1.304955006E0
2.489817829E2,6.564068794E-1,2.768371582E0,-1.339872718E0
2.489897802E2,1.880693436E0,3.001287937E0,-1.258205533E0
2.489977762E2,2.567910194E0,3.118753433E0,-1.372070432E0
2.490057712E2,2.546134949E0,3.223024845E0,-1.323984861E0
2.490137657E2,2.141877651E0,3.429978848E0,-1.273897767E0
2.490217927E2,1.885096073E0,3.941898823E0,-1.390590310E0
2.490297890E2,2.172616005E0,4.560314178E0,-1.438611865E0
2.490377826E2,2.906684399E0,5.193795681E0,-1.078292012E0
2.490457795E2,3.860251427E0,5.453912258E0,-5.068278313E-1
2.490537760E2,5.032652378E0,5.310176849E0,4.596066475E-1
2.490617708E2,5.987562656E0,4.821759701E0,9.666343331E-1
2.490697966E2,6.937908649E0,3.905328751E0,9.153600931E-1
2.490777911E2,7.183916569E0,2.944674492E0,6.558365226E-1
2.490857871E2,6.960646629E0,1.668259144E0,2.984452248E-1
2.490937840E2,6.430102825E0,6.943960190E-1,2.374544144E-1
2.491017785E2,5.432704926E0,-1.668310165E-1,3.173631430E-1
2.491097763E2,4.395747662E0,-6.700015068E-1,3.966069221E-1
2.491177689E2,3.376686096E0,-1.174298286E0,4.223492146E-1
2.491257959E2,2.388902187E0,-1.542381763E0,5.163240433E-1
2.491337916E2,1.614010334E0,-2.013267040E0,7.891109586E-1
2.491417868E2,1.136678696E0,-2.434551239E0,9.298065305E-1
2.491497818E2,8.224582672E-1,-2.889724731E0,1.139371157E0
2.491577796E2,5.544705391E-1,-3.281105042E0,1.317217827E0
2.491657751E2,2.412362099E-1,-3.718282938E0,1.446817398E0
2.491737704E2,-3.232479095E-2,-3.949303627E0,1.688185692E0
2.491817664E2,-3.065223694E-1,-4.089991570E0,1.751907945E0
2.491897919E2,-3.996300697E-1,-3.940590382E0,1.878298640E0
2.491977867E2,-5.517492294E-1,-3.688335180E0,1.603121519E0
2.492057817E2,-5.566453934E-1,-3.269369125E0,1.662019014E0
2.492137789E2,-6.832013130E-1,-2.771537781E0,1.504323840E0
2.492217740E2,-7.664427757E-1,-2.276182652E0,1.287208438E0
2.492297706E2,-9.095368385E-1,-1.704444885E0,1.026097775E0
2.492377944E2,-1.024366856E0,-1.197120190E0,8.837527633E-1
2.492457915E2,-1.139670849E0,-6.681666374E-1,4.908814430E-1
2.492537860E2,-1.108184814E0,-2.895050049E-1,2.350614071E-1
2.492617816E2,-1.077866554E0,1.012425423E-1,7.823359966E-2
2.492697771E2,-9.863028526E-1,3.005619049E-1,-5.563068390E-2
2.492777734E2,-7.878756523E-1,3.060536385E-1,-1.421527863E-1
2.492857684E2,-6.136784554E-1,2.441477776E-1,-4.680263996E-2
2.492937954E2,-3.244390488E-1,-1.232051849E-2,8.273243904E-3
2.493017906E2,-6.066617966E-1,-2.195010185E-1,2.946300507E-1
2.493097890E2,-6.996235847E-1,-6.114320755E-1,3.045032024E-1
2.493177810E2,-7.929043770E-1,-9.506826401E-1,3.513368368E-1
2.493257773E2,-8.240094185E-1,-1.368685722E0,3.245300055E-1
2.493337724E2,-9.221839905E-1,-1.685805321E0,1.551046371E-1
2.493417687E2,-1.109182835E0,-1.969271183E0,-8.432722092E-2
2.493497958E2,-9.831266403E-1,-2.137207508E0,-3.668990135E-1
2.493577895E2,-1.723881721E0,-2.060906410E0,-5.182663202E-1
2.493657874E2,-1.937636375E0,-2.031226158E0,-3.573930264E-1
2.493737810E2,-1.750875473E0,-2.007378578E0,-4.760832787E-1
2.493817775E2,-1.734727383E0,-1.825107098E0,-5.840741396E-1
2.493897727E2,-1.896177292E0,-1.599328041E0,-6.709731817E-1
2.493977698E2,-1.897773266E0,-1.440044880E0,-7.846781015E-1
2.494057957E2,-1.873292446E0,-1.309164047E0,-9.320429564E-1
2.494137892E2,-1.908573627E0,-1.204776764E0,-9.148463011E-1
2.494217864E2,-1.890655041E0,-1.103350163E0,-9.700479507E-1
2.494297812E2,-1.879186153E0,-1.000331879E0,-9.277391434E-1
2.494377778E2,-1.821172714E0,-9.487018585E-1,-8.381013870E-1
2.494457741E2,-1.713721752E0,-8.721528053E-1,-8.055108786E-1
2.494537680E2,-1.578207493E0,-8.619189262E-1,-8.087445498E-1
2.494617947E2,-1.440715790E0,-8.246998787E-1,-8.779875040E-1
2.494697903E2,-1.203800678E0,-8.266630173E-1,-1.022160530E0
2.494777852E2,-1.160888672E0,-7.543325424E-1,-1.032256365E0
2.494857826E2,-8.963108063E-1,-6.808142662E-1,-1.134917617E0
2.494937758E2,-7.590837479E-1,-5.732679367E-1,-1.191937208E0
2.495017734E2,-4.461708069E-1,-5.094189644E-1,-1.341027141E0
2.495097673E2,-2.796235085E-1,-4.452085495E-1,-1.461320519E0
2.495177940E2,-1.236600876E-1,-2.864871025E-1,-1.420854092E0
2.495257903E2,5.776691437E-2,-1.647520065E-1,-1.474047899E0
2.495337848E2,2.204790115E-1,1.951837540E-2,-1.423754573E0
2.495417808E2,4.235224724E-1,1.844463348E-1,-1.389764071E0
2.495497756E2,4.755353928E-1,4.470252991E-1,-1.251101851E0
2.495577733E2,4.991931915E-1,7.252941132E-1,-1.163888335E0
2.495657672E2,5.380434990E-1,1.089633942E0,-1.076583028E0
2.495737942E2,6.176605225E-1,1.478387356E0,-1.068843961E0
2.495817906E2,8.483996391E-1,1.955747604E0,-9.913684130E-1
2.495897847E2,9.583511353E-1,2.415726662E0,-1.029310226E0
2.495977813E2,9.274749756E-1,2.741611958E0,-1.045619488E0
2.496057764E2,1.013627052E0,2.881603718E0,-1.137820959E0
2.496137742E2,1.231897354E0,2.966286182E0,-1.369907737E0
2.496217678E2,1.700116158E0,3.004168034E0,-1.579120517E0
2.496297938E2,2.480254173E0,3.177598000E0,-1.798068762E0
2.496377893E2,3.079229355E0,3.400307178E0,-1.791734338E0
2.496457868E2,3.754123688E0,3.872950554E0,-1.337602854E0
2.496537800E2,4.036730289E0,4.328985214E0,-5.423164368E-1
2.496617760E2,4.133909225E0,4.823027611E0,5.031471252E-1
2.496697702E2,3.933308601E0,5.185402870E0,1.231754780E0
2.496777680E2,3.616727829E0,5.571776390E0,1.774510384E0
